Plant_species,Insect_species,value,L1
Galium album,Scaeva pyrastri,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Ranunculus acris,Sarcophaga variegatag,1,Benadi 2014_2
Campanula scheuchzeri,Thricops nigritellus,1,Benadi 2014_2
Ranunculus acris,Phaonia serva,1,Benadi 2014_2
Ranunculus acris,Phaonia serva,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Thymus praecox,Sphaerophoria scripta,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Meliscaeva cinctella,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Phaonia angelicae,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Ranunculus acris,Episyrphus balteatus,1,Benadi 2014_2
Ranunculus acris,Platycheirus albimanus,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Ranunculus acris,Episyrphus balteatus,1,Benadi 2014_2
Leontodon hispidus,Episyrphus balteatus,1,Benadi 2014_2
Euphrasia officinalis,Episyrphus balteatus,1,Benadi 2014_2
Ranunculus acris,Sphaerophoria batava,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Thymus praecox,Bombus soroeensis,1,Benadi 2014_2
Ranunculus acris,Episyrphus balteatus,1,Benadi 2014_2
Ranunculus acris,Sphaerophoria scripta,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Sphaerophoria interrupta,1,Benadi 2014_2
Ranunculus acris,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Phaonia angelicae,1,Benadi 2014_2
Trifolium pratense,Argynnis paphia,1,Benadi 2014_2
Pimpinella major,Thricops longipes,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Leontodon hispidus,Phaonia angelicae,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Galium album,Sphaerophoria scripta,1,Benadi 2014_2
Ranunculus acris,Xylota florum,1,Benadi 2014_2
Thymus praecox,Scaeva pyrastri,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Ranunculus acris,Episyrphus balteatus,1,Benadi 2014_2
Heracleum austriacum,Melanostoma mellinum,1,Benadi 2014_2
Ranunculus acris,Episyrphus balteatus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Thricops longipes,1,Benadi 2014_2
Pimpinella major,Botanophila fugax,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Heracleum austriacum,Thricops nigrifrons,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Hydrophoria lancifer,1,Benadi 2014_2
Pimpinella major,Hydrophoria lancifer,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Pimpinella major,Melanostoma mellinum,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Heracleum austriacum,Episyrphus balteatus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Heracleum austriacum,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Thricops longipes,1,Benadi 2014_2
Pimpinella major,Melanostoma mellinum,1,Benadi 2014_2
Pimpinella major,Thricops longipes,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Heracleum austriacum,Botanophila fugax,1,Benadi 2014_2
Trifolium pratense,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Melanostoma mellinum,1,Benadi 2014_2
Pimpinella major,Thricops longipes,1,Benadi 2014_2
Heracleum austriacum,Phaonia angelicae,1,Benadi 2014_2
Heracleum austriacum,Syrphus torvus,1,Benadi 2014_2
Heracleum austriacum,Episyrphus balteatus,1,Benadi 2014_2
Heracleum austriacum,Episyrphus balteatus,1,Benadi 2014_2
Heracleum austriacum,Episyrphus balteatus,1,Benadi 2014_2
Heracleum austriacum,Syrphus ribesii,1,Benadi 2014_2
Campanula scheuchzeri,Thricops cunctans,1,Benadi 2014_2
Thymus praecox,Bombus pratorum,1,Benadi 2014_2
Thymus praecox,Bombus pratorum,1,Benadi 2014_2
Thymus praecox,Bombus pascuorum,1,Benadi 2014_2
Pimpinella major,Syrphus ribesii,1,Benadi 2014_2
Thymus praecox,Bombus pratorum,1,Benadi 2014_2
Pimpinella major,Thricops longipes,1,Benadi 2014_2
Pimpinella major,Thricops longipes,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Thymus praecox,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Thymus praecox,Bombus pratorum,1,Benadi 2014_2
Thymus praecox,Eristalis tenax,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Thymus praecox,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Thymus praecox,Chrysotoxum arcuatum,1,Benadi 2014_2
Thymus praecox,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Potentilla erecta,Eupeodes corollae,1,Benadi 2014_2
Thymus praecox,Calliphora subalpina,1,Benadi 2014_2
Potentilla erecta,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Thymus praecox,Eristalis tenax,1,Benadi 2014_2
Prunella vulgaris,Pieris bryoniae,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Galium album,Sphaerophoria scripta,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Scabiosa lucida,Eristalis tenax,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Scaeva pyrastri,1,Benadi 2014_2
Scabiosa lucida,Bombus wurflenii,1,Benadi 2014_2
Leontodon hispidus,Eupeodes corollae,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Cirsium arvense,Phaonia angelicae,1,Benadi 2014_2
Heracleum austriacum,Phaonia angelicae,1,Benadi 2014_2
Heracleum austriacum,Thricops nigrifrons,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Scabiosa lucida,Bombus wurflenii,1,Benadi 2014_2
Scabiosa lucida,Eristalis tenax,1,Benadi 2014_2
Scabiosa lucida,Eristalis tenax,1,Benadi 2014_2
Trifolium pratense,Bombus pascuorum,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Galium album,Phaonia serva,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Ranunculus acris,Phaonia serva,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Ranunculus acris,Phaonia serva,1,Benadi 2014_2
Potentilla erecta,Eupeodes corollae,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Thymus praecox,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Thymus praecox,Tachina fera,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Dolichopus trivialis,1,Benadi 2014_2
Pimpinella major,Dolichopus trivialis,1,Benadi 2014_2
Pimpinella major,Dolichopus trivialis,1,Benadi 2014_2
Pimpinella major,Dolichopus trivialis,1,Benadi 2014_2
Pimpinella major,Dolichopus trivialis,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Cheilosia mutabilis,1,Benadi 2014_2
Pimpinella major,Eupeodes corollae,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Ranunculus acris,Sphaerophoria interrupta,1,Benadi 2014_2
Ranunculus acris,Syrphus torvus,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Leontodon hispidus,Thricops longipes,1,Benadi 2014_2
Leontodon hispidus,Erebia manto,1,Benadi 2014_2
Leontodon hispidus,Anthidium punctatum,1,Benadi 2014_2
Euphrasia officinalis,Platycheirus albimanus,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Syrphus ribesii,1,Benadi 2014_2
Thymus praecox,Sarcophaga vicina,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Galium album,Syrphus vitripennis,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Panurginus montanus,1,Benadi 2014_2
Cirsium arvense,Eristalis tenax,1,Benadi 2014_2
Cirsium arvense,Eristalis tenax,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Prunella vulgaris,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Leontodon hispidus,Erebia manto,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Galium album,Parasyrphus vittiger,1,Benadi 2014_2
Galium album,Platycheirus albimanus,1,Benadi 2014_2
Galium album,Sphaerophoria scripta,1,Benadi 2014_2
Cirsium arvense,Eristalis tenax,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Potentilla erecta,Episyrphus balteatus,1,Benadi 2014_2
Potentilla erecta,Episyrphus balteatus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Hylaeus confusus,1,Benadi 2014_2
Lotus corniculatus,Megachile willughbiella,1,Benadi 2014_2
Potentilla erecta,Eupeodes corollae,1,Benadi 2014_2
Thymus praecox,Eristalis tenax,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Syrphus ribesii,1,Benadi 2014_2
Potentilla erecta,Hylaeus confusus,1,Benadi 2014_2
Lotus corniculatus,Megachile willughbiella,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Cheilosia mutabilis,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Potentilla erecta,Hylaeus confusus,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Ranunculus acris,Sphaerophoria interrupta,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Leontodon hispidus,Cheilosia canicularis,1,Benadi 2014_2
Potentilla erecta,Episyrphus balteatus,1,Benadi 2014_2
Thymus praecox,Chrysotoxum arcuatum,1,Benadi 2014_2
Thymus praecox,Sphaerophoria scripta,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Potentilla erecta,Platycheirus albimanus,1,Benadi 2014_2
Campanula scheuchzeri,Thricops cunctans,1,Benadi 2014_2
Euphrasia officinalis,Chrysotoxum arcuatum,1,Benadi 2014_2
Ranunculus acris,Sphaerophoria interrupta,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Platycheirus albimanus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Platycheirus albimanus,1,Benadi 2014_2
Potentilla erecta,Episyrphus balteatus,1,Benadi 2014_2
Thymus praecox,Sphaerophoria scripta,1,Benadi 2014_2
Heracleum austriacum,Phaonia angelicae,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Thricops longipes,1,Benadi 2014_2
Thymus praecox,Chrysotoxum arcuatum,1,Benadi 2014_2
Scabiosa lucida,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Melampyrum sylvaticum,Platycheirus albimanus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Thymus praecox,Lucilia richardsi,1,Benadi 2014_2
Thymus praecox,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Thymus praecox,Eristalis tenax,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Ranunculus acris,Phaonia serva,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Galium album,Episyrphus balteatus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Galium album,Syrphus ribesii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Lotus corniculatus,Bombus wurflenii,1,Benadi 2014_2
Galium album,Syrphus torvus,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Pimpinella major,Phaonia angelicae,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Pimpinella major,Episyrphus balteatus,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Rhinanthus glacialis,Bombus pratorum,1,Benadi 2014_2
Knautia dipsacifolia,Eristalis rupium,1,Benadi 2014_2
Thymus praecox,Sarcophaga variegatag,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Thymus praecox,Bombus pascuorum,1,Benadi 2014_2
Knautia dipsacifolia,Erebia euryale,1,Benadi 2014_2
Euphrasia officinalis,Eristalis tenax,1,Benadi 2014_2
Cirsium arvense,Eristalis tenax,1,Benadi 2014_2
Heracleum austriacum,Bellardia pandia,1,Benadi 2014_2
Heracleum austriacum,Bellardia pandia,1,Benadi 2014_2
Heracleum austriacum,Bellardia pandia,1,Benadi 2014_2
Heracleum austriacum,Bellardia pandia,1,Benadi 2014_2
Heracleum austriacum,Bellardia pandia,1,Benadi 2014_2
Cirsium arvense,Eristalis tenax,1,Benadi 2014_2
Thymus praecox,Chrysotoxum arcuatum,1,Benadi 2014_2
Thymus praecox,Sphaerophoria scripta,1,Benadi 2014_2
Heracleum austriacum,Eristalis tenax,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Euphrasia officinalis,Sphaerophoria scripta,1,Benadi 2014_2
Knautia dipsacifolia,Eristalis tenax,1,Benadi 2014_2
Knautia dipsacifolia,Eristalis tenax,1,Benadi 2014_2
Knautia dipsacifolia,Eristalis tenax,1,Benadi 2014_2
Ranunculus acris,Erebia manto,1,Benadi 2014_2
Thymus praecox,Bombus jonellus,1,Benadi 2014_2
Thymus praecox,Helophilus trivittatus,1,Benadi 2014_2
Thymus praecox,Bellardia pandia,1,Benadi 2014_2
Pimpinella major,Thricops longipes,1,Benadi 2014_2
Potentilla erecta,Sphaerophoria interrupta,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Ranunculus acris,Bellardia pandia,1,Benadi 2014_2
Ranunculus acris,Platycheirus albimanus,1,Benadi 2014_2
Euphrasia officinalis,Sphaerophoria scripta,1,Benadi 2014_2
Ranunculus acris,Sphaerophoria interrupta,1,Benadi 2014_2
Leontodon hispidus,Syrphus ribesii,1,Benadi 2014_2
Campanula scheuchzeri,Bombus soroeensis,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Sphaerophoria interrupta,1,Benadi 2014_2
Leontodon hispidus,Cheilosia canicularis,1,Benadi 2014_2
Ranunculus acris,Lasioglossum fratellum,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Leontodon hispidus,Cheilosia canicularis,1,Benadi 2014_2
Leontodon hispidus,Syrphus vitripennis,1,Benadi 2014_2
Ranunculus acris,Phaonia serva,1,Benadi 2014_2
Euphrasia officinalis,Myathropa florea,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Trifolium repens,Bombus pascuorum,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Leontodon hispidus,Osmia leaiana,1,Benadi 2014_2
Ranunculus acris,Phaonia serva,1,Benadi 2014_2
Leontodon hispidus,Sphaerophoria interrupta,1,Benadi 2014_2
Pimpinella major,Calliphora vomitoria,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Syrphus ribesii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Euphrasia officinalis,Platycheirus albimanus,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Leontodon hispidus,Syrphus ribesii,1,Benadi 2014_2
Euphrasia officinalis,Sphaerophoria scripta,1,Benadi 2014_2
Potentilla erecta,Chrysotoxum arcuatum,1,Benadi 2014_2
Leucanthemum adustum,Sphaerophoria scripta,1,Benadi 2014_2
Prunella vulgaris,Bombus pascuorum,1,Benadi 2014_2
Leucanthemum adustum,Pollenia amentaria,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Morellia podagrica,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Pimpinella major,Calliphora vomitoria,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Pimpinella major,Musca autumnalis,1,Benadi 2014_2
Pimpinella major,Scaeva pyrastri,1,Benadi 2014_2
Pimpinella major,Syrphus torvus,1,Benadi 2014_2
Leontodon hispidus,Erebia manto,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Galium album,Syrphus ribesii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Platycheirus albimanus,1,Benadi 2014_2
Trifolium repens,Megachile willughbiella,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Chrysotoxum arcuatum,1,Benadi 2014_2
Euphrasia officinalis,Platycheirus albimanus,1,Benadi 2014_2
Cirsium arvense,Chersotis cuprea,1,Benadi 2014_2
Cirsium arvense,Chersotis cuprea,1,Benadi 2014_2
Cirsium arvense,Chersotis cuprea,1,Benadi 2014_2
Cirsium arvense,Chersotis cuprea,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Cirsium arvense,Eristalis tenax,1,Benadi 2014_2
Cirsium arvense,Eristalis tenax,1,Benadi 2014_2
Cirsium arvense,Eristalis tenax,1,Benadi 2014_2
Lotus corniculatus,Bombus mucidus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Cirsium arvense,Eristalis intricaria,1,Benadi 2014_2
Cirsium arvense,Calliphora vomitoria,1,Benadi 2014_2
Thymus praecox,Sarcophaga emdeni,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Platycheirus albimanus,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Eupeodes corollae,1,Benadi 2014_2
Potentilla erecta,Sphaerophoria taeniata,1,Benadi 2014_2
Trifolium pratense,Bombus pascuorum,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Pimpinella major,Thricops nigrifrons,1,Benadi 2014_2
Pimpinella major,Syrphus vitripennis,1,Benadi 2014_2
Pimpinella major,Syrphus ribesii,1,Benadi 2014_2
Pimpinella major,Musca autumnalis,1,Benadi 2014_2
Pimpinella major,Lucilia caesar,1,Benadi 2014_2
Pimpinella major,Calliphora vomitoria,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Thymus praecox,Chrysotoxum arcuatum,1,Benadi 2014_2
Thymus praecox,Platycheirus albimanus,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Platycheirus albimanus,1,Benadi 2014_2
Leontodon hispidus,Phaonia angelicae,1,Benadi 2014_2
Leontodon hispidus,Cheilosia canicularis,1,Benadi 2014_2
Leontodon hispidus,Cheilosia canicularis,1,Benadi 2014_2
Thymus praecox,Sarcophaga variegatar,1,Benadi 2014_2
Lotus corniculatus,Bombus wurflenii,1,Benadi 2014_2
Euphrasia officinalis,Sphaerophoria scripta,1,Benadi 2014_2
Ranunculus acris,Phaonia serva,1,Benadi 2014_2
Prunella vulgaris,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Sphaerophoria scripta,1,Benadi 2014_2
Heracleum austriacum,Syrphus torvus,1,Benadi 2014_2
Trifolium pratense,Bombus wurflenii,1,Benadi 2014_2
Potentilla erecta,Episyrphus balteatus,1,Benadi 2014_2
Potentilla erecta,Episyrphus balteatus,1,Benadi 2014_2
Thymus praecox,Chrysotoxum arcuatum,1,Benadi 2014_2
Thymus praecox,Bombus lucorum-Komplex cf. lucorum,1,Benadi 2014_2
Rhinanthus glacialis,Bombus wurflenii,1,Benadi 2014_2
Ranunculus acris,Sphaerophoria batava,1,Benadi 2014_2
